,Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)","Age-standardised rate
2001 Australian Standard Population (per 100,000)","Age-standardised rate
2023 Australian population 
(per 100,000)","Age-standardised rate
 (WHO) (per 100,000)","Age-standardised rate
 (Segi) (per 100,000)",ICD10 codes
1380,Actual,Melanoma of the skin,2009,Females,00_04,0.0,0.0,. .,. .,. .,. .,C43
1381,Actual,Melanoma of the skin,2009,Females,05_09,1.0,0.2,. .,. .,. .,. .,C43
1382,Actual,Melanoma of the skin,2009,Females,10_14,3.0,0.4,. .,. .,. .,. .,C43
1383,Actual,Melanoma of the skin,2009,Females,15_19,28.0,3.9,. .,. .,. .,. .,C43
1384,Actual,Melanoma of the skin,2009,Females,20_24,76.0,9.9,. .,. .,. .,. .,C43
1385,Actual,Melanoma of the skin,2009,Females,25_29,124.0,16.0,. .,. .,. .,. .,C43
1386,Actual,Melanoma of the skin,2009,Females,30_34,176.0,23.8,. .,. .,. .,. .,C43
1387,Actual,Melanoma of the skin,2009,Females,35_39,257.0,31.8,. .,. .,. .,. .,C43
1388,Actual,Melanoma of the skin,2009,Females,40_44,315.0,41.4,. .,. .,. .,. .,C43
1389,Actual,Melanoma of the skin,2009,Females,45_49,415.0,52.9,. .,. .,. .,. .,C43
1390,Actual,Melanoma of the skin,2009,Females,50_54,419.0,58.1,. .,. .,. .,. .,C43
1391,Actual,Melanoma of the skin,2009,Females,55_59,475.0,73.3,. .,. .,. .,. .,C43
1392,Actual,Melanoma of the skin,2009,Females,60_64,512.0,88.6,. .,. .,. .,. .,C43
1393,Actual,Melanoma of the skin,2009,Females,65_69,410.0,94.1,. .,. .,. .,. .,C43
1394,Actual,Melanoma of the skin,2009,Females,70_74,405.0,115.5,. .,. .,. .,. .,C43
1395,Actual,Melanoma of the skin,2009,Females,75_79,402.0,136.3,. .,. .,. .,. .,C43
1396,Actual,Melanoma of the skin,2009,Females,80_84,346.0,139.7,. .,. .,. .,. .,C43
1397,Actual,Melanoma of the skin,2009,Females,85_89,230.0,143.1,. .,. .,. .,. .,C43
1398,Actual,Melanoma of the skin,2009,Females,90+,116.0,138.9,. .,. .,. .,. .,C43
1399,Actual,Melanoma of the skin,2009,Females,All ages combined,4710.0,43.2,39.8,45.9,31.8,28.8,C43
1400,Actual,Melanoma of the skin,2010,Females,00_04,1.0,0.1,. .,. .,. .,. .,C43
1401,Actual,Melanoma of the skin,2010,Females,05_09,2.0,0.3,. .,. .,. .,. .,C43
1402,Actual,Melanoma of the skin,2010,Females,10_14,3.0,0.4,. .,. .,. .,. .,C43
1403,Actual,Melanoma of the skin,2010,Females,15_19,13.0,1.8,. .,. .,. .,. .,C43
1404,Actual,Melanoma of the skin,2010,Females,20_24,60.0,7.7,. .,. .,. .,. .,C43
1405,Actual,Melanoma of the skin,2010,Females,25_29,143.0,17.9,. .,. .,. .,. .,C43
1406,Actual,Melanoma of the skin,2010,Females,30_34,170.0,22.7,. .,. .,. .,. .,C43
1407,Actual,Melanoma of the skin,2010,Females,35_39,235.0,29.1,. .,. .,. .,. .,C43
1408,Actual,Melanoma of the skin,2010,Females,40_44,315.0,40.7,. .,. .,. .,. .,C43
1409,Actual,Melanoma of the skin,2010,Females,45_49,378.0,48.2,. .,. .,. .,. .,C43
1410,Actual,Melanoma of the skin,2010,Females,50_54,437.0,59.3,. .,. .,. .,. .,C43
1411,Actual,Melanoma of the skin,2010,Females,55_59,462.0,70.0,. .,. .,. .,. .,C43
1412,Actual,Melanoma of the skin,2010,Females,60_64,525.0,87.9,. .,. .,. .,. .,C43
1413,Actual,Melanoma of the skin,2010,Females,65_69,506.0,110.7,. .,. .,. .,. .,C43
1414,Actual,Melanoma of the skin,2010,Females,70_74,377.0,104.5,. .,. .,. .,. .,C43
1415,Actual,Melanoma of the skin,2010,Females,75_79,366.0,123.6,. .,. .,. .,. .,C43
1416,Actual,Melanoma of the skin,2010,Females,80_84,337.0,134.4,. .,. .,. .,. .,C43
1417,Actual,Melanoma of the skin,2010,Females,85_89,260.0,155.7,. .,. .,. .,. .,C43
1418,Actual,Melanoma of the skin,2010,Females,90+,119.0,135.1,. .,. .,. .,. .,C43
1419,Actual,Melanoma of the skin,2010,Females,All ages combined,4709.0,42.6,38.7,45,30.9,28.1,C43
1420,Actual,Melanoma of the skin,2011,Females,00_04,0.0,0.0,. .,. .,. .,. .,C43
1421,Actual,Melanoma of the skin,2011,Females,05_09,2.0,0.3,. .,. .,. .,. .,C43
1422,Actual,Melanoma of the skin,2011,Females,10_14,2.0,0.3,. .,. .,. .,. .,C43
1423,Actual,Melanoma of the skin,2011,Females,15_19,20.0,2.8,. .,. .,. .,. .,C43
1424,Actual,Melanoma of the skin,2011,Females,20_24,59.0,7.5,. .,. .,. .,. .,C43
1425,Actual,Melanoma of the skin,2011,Females,25_29,115.0,14.1,. .,. .,. .,. .,C43
1426,Actual,Melanoma of the skin,2011,Females,30_34,139.0,18.1,. .,. .,. .,. .,C43
1427,Actual,Melanoma of the skin,2011,Females,35_39,273.0,34.5,. .,. .,. .,. .,C43
1428,Actual,Melanoma of the skin,2011,Females,40_44,312.0,39.0,. .,. .,. .,. .,C43
1429,Actual,Melanoma of the skin,2011,Females,45_49,395.0,50.8,. .,. .,. .,. .,C43
1430,Actual,Melanoma of the skin,2011,Females,50_54,422.0,55.9,. .,. .,. .,. .,C43
1431,Actual,Melanoma of the skin,2011,Females,55_59,462.0,68.6,. .,. .,. .,. .,C43
1432,Actual,Melanoma of the skin,2011,Females,60_64,541.0,88.0,. .,. .,. .,. .,C43
1433,Actual,Melanoma of the skin,2011,Females,65_69,537.0,111.9,. .,. .,. .,. .,C43
1434,Actual,Melanoma of the skin,2011,Females,70_74,473.0,127.7,. .,. .,. .,. .,C43
1435,Actual,Melanoma of the skin,2011,Females,75_79,341.0,113.7,. .,. .,. .,. .,C43
1436,Actual,Melanoma of the skin,2011,Females,80_84,371.0,146.4,. .,. .,. .,. .,C43
1437,Actual,Melanoma of the skin,2011,Females,85_89,245.0,143.0,. .,. .,. .,. .,C43
1438,Actual,Melanoma of the skin,2011,Females,90+,133.0,142.7,. .,. .,. .,. .,C43
1439,Actual,Melanoma of the skin,2011,Females,All ages combined,4842.0,43.1,39,45.4,31,28.1,C43
1440,Actual,Melanoma of the skin,2012,Females,00_04,0.0,0.0,. .,. .,. .,. .,C43
1441,Actual,Melanoma of the skin,2012,Females,05_09,0.0,0.0,. .,. .,. .,. .,C43
1442,Actual,Melanoma of the skin,2012,Females,10_14,2.0,0.3,. .,. .,. .,. .,C43
1443,Actual,Melanoma of the skin,2012,Females,15_19,18.0,2.5,. .,. .,. .,. .,C43
1444,Actual,Melanoma of the skin,2012,Females,20_24,63.0,7.9,. .,. .,. .,. .,C43
1445,Actual,Melanoma of the skin,2012,Females,25_29,131.0,15.6,. .,. .,. .,. .,C43
1446,Actual,Melanoma of the skin,2012,Females,30_34,182.0,23.0,. .,. .,. .,. .,C43
1447,Actual,Melanoma of the skin,2012,Females,35_39,248.0,31.8,. .,. .,. .,. .,C43
1448,Actual,Melanoma of the skin,2012,Females,40_44,345.0,41.8,. .,. .,. .,. .,C43
1449,Actual,Melanoma of the skin,2012,Females,45_49,394.0,50.9,. .,. .,. .,. .,C43
1450,Actual,Melanoma of the skin,2012,Females,50_54,471.0,61.2,. .,. .,. .,. .,C43
1451,Actual,Melanoma of the skin,2012,Females,55_59,493.0,71.5,. .,. .,. .,. .,C43
1452,Actual,Melanoma of the skin,2012,Females,60_64,549.0,89.0,. .,. .,. .,. .,C43
1453,Actual,Melanoma of the skin,2012,Females,65_69,562.0,109.3,. .,. .,. .,. .,C43
1454,Actual,Melanoma of the skin,2012,Females,70_74,430.0,111.8,. .,. .,. .,. .,C43
1455,Actual,Melanoma of the skin,2012,Females,75_79,391.0,128.2,. .,. .,. .,. .,C43
1456,Actual,Melanoma of the skin,2012,Females,80_84,348.0,137.8,. .,. .,. .,. .,C43
1457,Actual,Melanoma of the skin,2012,Females,85_89,288.0,165.1,. .,. .,. .,. .,C43
1458,Actual,Melanoma of the skin,2012,Females,90+,168.0,169.7,. .,. .,. .,. .,C43
1459,Actual,Melanoma of the skin,2012,Females,All ages combined,5083.0,44.5,39.9,46.5,31.8,28.8,C43
1460,Actual,Melanoma of the skin,2013,Females,00_04,1.0,0.1,. .,. .,. .,. .,C43
1461,Actual,Melanoma of the skin,2013,Females,05_09,1.0,0.1,. .,. .,. .,. .,C43
1462,Actual,Melanoma of the skin,2013,Females,10_14,4.0,0.6,. .,. .,. .,. .,C43
1463,Actual,Melanoma of the skin,2013,Females,15_19,21.0,2.9,. .,. .,. .,. .,C43
1464,Actual,Melanoma of the skin,2013,Females,20_24,60.0,7.4,. .,. .,. .,. .,C43
1465,Actual,Melanoma of the skin,2013,Females,25_29,136.0,15.9,. .,. .,. .,. .,C43
1466,Actual,Melanoma of the skin,2013,Females,30_34,188.0,22.9,. .,. .,. .,. .,C43
1467,Actual,Melanoma of the skin,2013,Females,35_39,250.0,32.2,. .,. .,. .,. .,C43
1468,Actual,Melanoma of the skin,2013,Females,40_44,362.0,43.1,. .,. .,. .,. .,C43
1469,Actual,Melanoma of the skin,2013,Females,45_49,397.0,51.3,. .,. .,. .,. .,C43
1470,Actual,Melanoma of the skin,2013,Females,50_54,511.0,65.3,. .,. .,. .,. .,C43
1471,Actual,Melanoma of the skin,2013,Females,55_59,510.0,72.4,. .,. .,. .,. .,C43
1472,Actual,Melanoma of the skin,2013,Females,60_64,521.0,83.0,. .,. .,. .,. .,C43
1473,Actual,Melanoma of the skin,2013,Females,65_69,602.0,110.9,. .,. .,. .,. .,C43
1474,Actual,Melanoma of the skin,2013,Females,70_74,471.0,118.4,. .,. .,. .,. .,C43
1475,Actual,Melanoma of the skin,2013,Females,75_79,438.0,140.4,. .,. .,. .,. .,C43
1476,Actual,Melanoma of the skin,2013,Females,80_84,396.0,157.5,. .,. .,. .,. .,C43
1477,Actual,Melanoma of the skin,2013,Females,85_89,293.0,165.0,. .,. .,. .,. .,C43
1478,Actual,Melanoma of the skin,2013,Females,90+,178.0,170.1,. .,. .,. .,. .,C43
1479,Actual,Melanoma of the skin,2013,Females,All ages combined,5340.0,45.9,41.1,47.8,32.6,29.4,C43
1480,Actual,Melanoma of the skin,2014,Females,00_04,1.0,0.1,. .,. .,. .,. .,C43
1481,Actual,Melanoma of the skin,2014,Females,05_09,0.0,0.0,. .,. .,. .,. .,C43
1482,Actual,Melanoma of the skin,2014,Females,10_14,1.0,0.1,. .,. .,. .,. .,C43
1483,Actual,Melanoma of the skin,2014,Females,15_19,19.0,2.7,. .,. .,. .,. .,C43
1484,Actual,Melanoma of the skin,2014,Females,20_24,62.0,7.6,. .,. .,. .,. .,C43
1485,Actual,Melanoma of the skin,2014,Females,25_29,117.0,13.4,. .,. .,. .,. .,C43
1486,Actual,Melanoma of the skin,2014,Females,30_34,184.0,21.6,. .,. .,. .,. .,C43
1487,Actual,Melanoma of the skin,2014,Females,35_39,220.0,28.3,. .,. .,. .,. .,C43
1488,Actual,Melanoma of the skin,2014,Females,40_44,380.0,45.2,. .,. .,. .,. .,C43
1489,Actual,Melanoma of the skin,2014,Females,45_49,436.0,55.8,. .,. .,. .,. .,C43
1490,Actual,Melanoma of the skin,2014,Females,50_54,535.0,67.7,. .,. .,. .,. .,C43
1491,Actual,Melanoma of the skin,2014,Females,55_59,500.0,69.5,. .,. .,. .,. .,C43
1492,Actual,Melanoma of the skin,2014,Females,60_64,559.0,87.2,. .,. .,. .,. .,C43
1493,Actual,Melanoma of the skin,2014,Females,65_69,659.0,117.1,. .,. .,. .,. .,C43
1494,Actual,Melanoma of the skin,2014,Females,70_74,521.0,125.3,. .,. .,. .,. .,C43
1495,Actual,Melanoma of the skin,2014,Females,75_79,456.0,141.6,. .,. .,. .,. .,C43
1496,Actual,Melanoma of the skin,2014,Females,80_84,374.0,149.2,. .,. .,. .,. .,C43
1497,Actual,Melanoma of the skin,2014,Females,85_89,278.0,154.6,. .,. .,. .,. .,C43
1498,Actual,Melanoma of the skin,2014,Females,90+,184.0,166.5,. .,. .,. .,. .,C43
1499,Actual,Melanoma of the skin,2014,Females,All ages combined,5486.0,46.5,41.4,48.2,32.7,29.6,C43
1500,Actual,Melanoma of the skin,2015,Females,00_04,0.0,0.0,. .,. .,. .,. .,C43
1501,Actual,Melanoma of the skin,2015,Females,05_09,1.0,0.1,. .,. .,. .,. .,C43
1502,Actual,Melanoma of the skin,2015,Females,10_14,1.0,0.1,. .,. .,. .,. .,C43
1503,Actual,Melanoma of the skin,2015,Females,15_19,13.0,1.8,. .,. .,. .,. .,C43
1504,Actual,Melanoma of the skin,2015,Females,20_24,57.0,7.0,. .,. .,. .,. .,C43
1505,Actual,Melanoma of the skin,2015,Females,25_29,145.0,16.3,. .,. .,. .,. .,C43
1506,Actual,Melanoma of the skin,2015,Females,30_34,194.0,22.1,. .,. .,. .,. .,C43
1507,Actual,Melanoma of the skin,2015,Females,35_39,231.0,29.3,. .,. .,. .,. .,C43
1508,Actual,Melanoma of the skin,2015,Females,40_44,359.0,42.9,. .,. .,. .,. .,C43
1509,Actual,Melanoma of the skin,2015,Females,45_49,420.0,52.9,. .,. .,. .,. .,C43
1510,Actual,Melanoma of the skin,2015,Females,50_54,524.0,66.3,. .,. .,. .,. .,C43
1511,Actual,Melanoma of the skin,2015,Females,55_59,530.0,72.1,. .,. .,. .,. .,C43
1512,Actual,Melanoma of the skin,2015,Females,60_64,602.0,92.1,. .,. .,. .,. .,C43
1513,Actual,Melanoma of the skin,2015,Females,65_69,699.0,119.9,. .,. .,. .,. .,C43
1514,Actual,Melanoma of the skin,2015,Females,70_74,546.0,125.8,. .,. .,. .,. .,C43
1515,Actual,Melanoma of the skin,2015,Females,75_79,516.0,155.2,. .,. .,. .,. .,C43
1516,Actual,Melanoma of the skin,2015,Females,80_84,387.0,154.6,. .,. .,. .,. .,C43
1517,Actual,Melanoma of the skin,2015,Females,85_89,315.0,173.5,. .,. .,. .,. .,C43
1518,Actual,Melanoma of the skin,2015,Females,90+,171.0,148.0,. .,. .,. .,. .,C43
1519,Actual,Melanoma of the skin,2015,Females,All ages combined,5711.0,47.6,42.2,49.3,33.2,30,C43
1520,Actual,Melanoma of the skin,2016,Females,00_04,2.0,0.3,. .,. .,. .,. .,C43
1521,Actual,Melanoma of the skin,2016,Females,05_09,0.0,0.0,. .,. .,. .,. .,C43
1522,Actual,Melanoma of the skin,2016,Females,10_14,1.0,0.1,. .,. .,. .,. .,C43
1523,Actual,Melanoma of the skin,2016,Females,15_19,22.0,3.1,. .,. .,. .,. .,C43
1524,Actual,Melanoma of the skin,2016,Females,20_24,59.0,7.1,. .,. .,. .,. .,C43
1525,Actual,Melanoma of the skin,2016,Females,25_29,151.0,16.7,. .,. .,. .,. .,C43
1526,Actual,Melanoma of the skin,2016,Females,30_34,213.0,23.6,. .,. .,. .,. .,C43
1527,Actual,Melanoma of the skin,2016,Females,35_39,278.0,34.5,. .,. .,. .,. .,C43
1528,Actual,Melanoma of the skin,2016,Females,40_44,341.0,41.6,. .,. .,. .,. .,C43
1529,Actual,Melanoma of the skin,2016,Females,45_49,451.0,55.0,. .,. .,. .,. .,C43
1530,Actual,Melanoma of the skin,2016,Females,50_54,502.0,63.9,. .,. .,. .,. .,C43
1531,Actual,Melanoma of the skin,2016,Females,55_59,553.0,73.5,. .,. .,. .,. .,C43
1532,Actual,Melanoma of the skin,2016,Females,60_64,644.0,96.5,. .,. .,. .,. .,C43
1533,Actual,Melanoma of the skin,2016,Females,65_69,767.0,127.0,. .,. .,. .,. .,C43
1534,Actual,Melanoma of the skin,2016,Females,70_74,621.0,137.0,. .,. .,. .,. .,C43
1535,Actual,Melanoma of the skin,2016,Females,75_79,514.0,149.8,. .,. .,. .,. .,C43
1536,Actual,Melanoma of the skin,2016,Females,80_84,376.0,148.9,. .,. .,. .,. .,C43
1537,Actual,Melanoma of the skin,2016,Females,85_89,349.0,190.7,. .,. .,. .,. .,C43
1538,Actual,Melanoma of the skin,2016,Females,90+,196.0,162.7,. .,. .,. .,. .,C43
1539,Actual,Melanoma of the skin,2016,Females,All ages combined,6040.0,49.6,43.6,51,34.4,31.2,C43
1540,Actual,Melanoma of the skin,2017,Females,00_04,0.0,0.0,. .,. .,. .,. .,C43
1541,Actual,Melanoma of the skin,2017,Females,05_09,0.0,0.0,. .,. .,. .,. .,C43
1542,Actual,Melanoma of the skin,2017,Females,10_14,3.0,0.4,. .,. .,. .,. .,C43
1543,Actual,Melanoma of the skin,2017,Females,15_19,19.0,2.6,. .,. .,. .,. .,C43
1544,Actual,Melanoma of the skin,2017,Females,20_24,56.0,6.7,. .,. .,. .,. .,C43
1545,Actual,Melanoma of the skin,2017,Females,25_29,107.0,11.6,. .,. .,. .,. .,C43
1546,Actual,Melanoma of the skin,2017,Females,30_34,215.0,23.3,. .,. .,. .,. .,C43
1547,Actual,Melanoma of the skin,2017,Females,35_39,250.0,30.0,. .,. .,. .,. .,C43
1548,Actual,Melanoma of the skin,2017,Females,40_44,342.0,42.4,. .,. .,. .,. .,C43
1549,Actual,Melanoma of the skin,2017,Females,45_49,483.0,57.5,. .,. .,. .,. .,C43
1550,Actual,Melanoma of the skin,2017,Females,50_54,501.0,64.1,. .,. .,. .,. .,C43
1551,Actual,Melanoma of the skin,2017,Females,55_59,601.0,78.2,. .,. .,. .,. .,C43
1552,Actual,Melanoma of the skin,2017,Females,60_64,656.0,96.0,. .,. .,. .,. .,C43
1553,Actual,Melanoma of the skin,2017,Females,65_69,730.0,120.0,. .,. .,. .,. .,C43
1554,Actual,Melanoma of the skin,2017,Females,70_74,741.0,152.0,. .,. .,. .,. .,C43
1555,Actual,Melanoma of the skin,2017,Females,75_79,523.0,147.5,. .,. .,. .,. .,C43
1556,Actual,Melanoma of the skin,2017,Females,80_84,396.0,153.0,. .,. .,. .,. .,C43
1557,Actual,Melanoma of the skin,2017,Females,85_89,315.0,172.5,. .,. .,. .,. .,C43
1558,Actual,Melanoma of the skin,2017,Females,90+,199.0,160.6,. .,. .,. .,. .,C43
1559,Actual,Melanoma of the skin,2017,Females,All ages combined,6137.0,49.5,43.3,50.8,34.1,30.8,C43
1560,Actual,Melanoma of the skin,2018,Females,00_04,0.0,0.0,. .,. .,. .,. .,C43
1561,Actual,Melanoma of the skin,2018,Females,05_09,0.0,0.0,. .,. .,. .,. .,C43
1562,Actual,Melanoma of the skin,2018,Females,10_14,3.0,0.4,. .,. .,. .,. .,C43
1563,Actual,Melanoma of the skin,2018,Females,15_19,18.0,2.5,. .,. .,. .,. .,C43
1564,Actual,Melanoma of the skin,2018,Females,20_24,61.0,7.2,. .,. .,. .,. .,C43
1565,Actual,Melanoma of the skin,2018,Females,25_29,121.0,13.0,. .,. .,. .,. .,C43
1566,Actual,Melanoma of the skin,2018,Females,30_34,219.0,23.3,. .,. .,. .,. .,C43
1567,Actual,Melanoma of the skin,2018,Females,35_39,278.0,32.0,. .,. .,. .,. .,C43
1568,Actual,Melanoma of the skin,2018,Females,40_44,361.0,45.0,. .,. .,. .,. .,C43
1569,Actual,Melanoma of the skin,2018,Females,45_49,456.0,53.5,. .,. .,. .,. .,C43
1570,Actual,Melanoma of the skin,2018,Females,50_54,519.0,66.7,. .,. .,. .,. .,C43
1571,Actual,Melanoma of the skin,2018,Females,55_59,605.0,77.5,. .,. .,. .,. .,C43
1572,Actual,Melanoma of the skin,2018,Females,60_64,716.0,102.5,. .,. .,. .,. .,C43
1573,Actual,Melanoma of the skin,2018,Females,65_69,739.0,119.3,. .,. .,. .,. .,C43
1574,Actual,Melanoma of the skin,2018,Females,70_74,709.0,136.8,. .,. .,. .,. .,C43
1575,Actual,Melanoma of the skin,2018,Females,75_79,570.0,156.4,. .,. .,. .,. .,C43
1576,Actual,Melanoma of the skin,2018,Females,80_84,404.0,151.7,. .,. .,. .,. .,C43
1577,Actual,Melanoma of the skin,2018,Females,85_89,328.0,179.5,. .,. .,. .,. .,C43
1578,Actual,Melanoma of the skin,2018,Females,90+,213.0,167.8,. .,. .,. .,. .,C43
1579,Actual,Melanoma of the skin,2018,Females,All ages combined,6320.0,50.3,43.7,51.2,34.5,31.2,C43
1580,Actual,Melanoma of the skin,2019,Females,00_04,0.0,0.0,. .,. .,. .,. .,C43
1581,Actual,Melanoma of the skin,2019,Females,05_09,1.0,0.1,. .,. .,. .,. .,C43
1582,Actual,Melanoma of the skin,2019,Females,10_14,2.0,0.3,. .,. .,. .,. .,C43
1583,Actual,Melanoma of the skin,2019,Females,15_19,18.0,2.5,. .,. .,. .,. .,C43
1584,Actual,Melanoma of the skin,2019,Females,20_24,66.0,7.8,. .,. .,. .,. .,C43
1585,Actual,Melanoma of the skin,2019,Females,25_29,119.0,12.6,. .,. .,. .,. .,C43
1586,Actual,Melanoma of the skin,2019,Females,30_34,218.0,22.9,. .,. .,. .,. .,C43
1587,Actual,Melanoma of the skin,2019,Females,35_39,268.0,29.8,. .,. .,. .,. .,C43
1588,Actual,Melanoma of the skin,2019,Females,40_44,349.0,43.3,. .,. .,. .,. .,C43
1589,Actual,Melanoma of the skin,2019,Females,45_49,448.0,52.5,. .,. .,. .,. .,C43
1590,Actual,Melanoma of the skin,2019,Females,50_54,496.0,63.3,. .,. .,. .,. .,C43
1591,Actual,Melanoma of the skin,2019,Females,55_59,646.0,81.6,. .,. .,. .,. .,C43
1592,Actual,Melanoma of the skin,2019,Females,60_64,694.0,96.9,. .,. .,. .,. .,C43
1593,Actual,Melanoma of the skin,2019,Females,65_69,766.0,120.9,. .,. .,. .,. .,C43
1594,Actual,Melanoma of the skin,2019,Females,70_74,758.0,139.7,. .,. .,. .,. .,C43
1595,Actual,Melanoma of the skin,2019,Females,75_79,636.0,167.5,. .,. .,. .,. .,C43
1596,Actual,Melanoma of the skin,2019,Females,80_84,466.0,168.8,. .,. .,. .,. .,C43
1597,Actual,Melanoma of the skin,2019,Females,85_89,332.0,181.2,. .,. .,. .,. .,C43
1598,Actual,Melanoma of the skin,2019,Females,90+,211.0,162.2,. .,. .,. .,. .,C43
1599,Actual,Melanoma of the skin,2019,Females,All ages combined,6494.0,50.9,43.8,51.5,34.3,30.9,C43
1600,Projections,Melanoma of the skin,2020,Females,00_04,0.0,0.0,. .,. .,. .,. .,C43
1601,Projections,Melanoma of the skin,2020,Females,05_09,0.0,0.0,. .,. .,. .,. .,C43
1602,Projections,Melanoma of the skin,2020,Females,10_14,2.0,0.3,. .,. .,. .,. .,C43
1603,Projections,Melanoma of the skin,2020,Females,15_19,20.0,2.8,. .,. .,. .,. .,C43
1604,Projections,Melanoma of the skin,2020,Females,20_24,59.0,7.1,. .,. .,. .,. .,C43
1605,Projections,Melanoma of the skin,2020,Females,25_29,116.0,12.4,. .,. .,. .,. .,C43
1606,Projections,Melanoma of the skin,2020,Females,30_34,228.0,23.7,. .,. .,. .,. .,C43
1607,Projections,Melanoma of the skin,2020,Females,35_39,285.0,30.8,. .,. .,. .,. .,C43
1608,Projections,Melanoma of the skin,2020,Females,40_44,364.0,44.4,. .,. .,. .,. .,C43
1609,Projections,Melanoma of the skin,2020,Females,45_49,479.0,56.2,. .,. .,. .,. .,C43
1610,Projections,Melanoma of the skin,2020,Females,50_54,537.0,67.4,. .,. .,. .,. .,C43
1611,Projections,Melanoma of the skin,2020,Females,55_59,643.0,80.5,. .,. .,. .,. .,C43
1612,Projections,Melanoma of the skin,2020,Females,60_64,745.0,100.5,. .,. .,. .,. .,C43
1613,Projections,Melanoma of the skin,2020,Females,65_69,816.0,125.0,. .,. .,. .,. .,C43
1614,Projections,Melanoma of the skin,2020,Females,70_74,849.0,148.9,. .,. .,. .,. .,C43
1615,Projections,Melanoma of the skin,2020,Females,75_79,680.0,170.3,. .,. .,. .,. .,C43
1616,Projections,Melanoma of the skin,2020,Females,80_84,470.0,164.0,. .,. .,. .,. .,C43
1617,Projections,Melanoma of the skin,2020,Females,85_89,348.0,188.4,. .,. .,. .,. .,C43
1618,Projections,Melanoma of the skin,2020,Females,90+,226.0,168.9,. .,. .,. .,. .,C43
1619,Projections,Melanoma of the skin,2020,Females,All ages combined,6867.0,53.1,45.1,53.1,35.4,31.9,C43
1620,Projections,Melanoma of the skin,2021,Females,00_04,0.0,0.0,. .,. .,. .,. .,C43
1621,Projections,Melanoma of the skin,2021,Females,05_09,0.0,0.0,. .,. .,. .,. .,C43
1622,Projections,Melanoma of the skin,2021,Females,10_14,2.0,0.3,. .,. .,. .,. .,C43
1623,Projections,Melanoma of the skin,2021,Females,15_19,20.0,2.8,. .,. .,. .,. .,C43
1624,Projections,Melanoma of the skin,2021,Females,20_24,55.0,7.0,. .,. .,. .,. .,C43
1625,Projections,Melanoma of the skin,2021,Females,25_29,107.0,11.8,. .,. .,. .,. .,C43
1626,Projections,Melanoma of the skin,2021,Females,30_34,231.0,24.1,. .,. .,. .,. .,C43
1627,Projections,Melanoma of the skin,2021,Females,35_39,288.0,30.7,. .,. .,. .,. .,C43
1628,Projections,Melanoma of the skin,2021,Females,40_44,376.0,44.8,. .,. .,. .,. .,C43
1629,Projections,Melanoma of the skin,2021,Females,45_49,472.0,56.7,. .,. .,. .,. .,C43
1630,Projections,Melanoma of the skin,2021,Females,50_54,557.0,68.1,. .,. .,. .,. .,C43
1631,Projections,Melanoma of the skin,2021,Females,55_59,644.0,81.7,. .,. .,. .,. .,C43
1632,Projections,Melanoma of the skin,2021,Females,60_64,771.0,102.3,. .,. .,. .,. .,C43
1633,Projections,Melanoma of the skin,2021,Females,65_69,837.0,126.3,. .,. .,. .,. .,C43
1634,Projections,Melanoma of the skin,2021,Females,70_74,905.0,152.9,. .,. .,. .,. .,C43
1635,Projections,Melanoma of the skin,2021,Females,75_79,735.0,175.3,. .,. .,. .,. .,C43
1636,Projections,Melanoma of the skin,2021,Females,80_84,491.0,166.2,. .,. .,. .,. .,C43
1637,Projections,Melanoma of the skin,2021,Females,85_89,362.0,193.0,. .,. .,. .,. .,C43
1638,Projections,Melanoma of the skin,2021,Females,90+,236.0,171.2,. .,. .,. .,. .,C43
1639,Projections,Melanoma of the skin,2021,Females,All ages combined,7089.0,54.8,45.8,53.9,35.8,32.3,C43
1640,Projections,Melanoma of the skin,2022,Females,00_04,0.0,0.0,. .,. .,. .,. .,C43
1641,Projections,Melanoma of the skin,2022,Females,05_09,0.0,0.0,. .,. .,. .,. .,C43
1642,Projections,Melanoma of the skin,2022,Females,10_14,3.0,0.4,. .,. .,. .,. .,C43
